company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
SBIN,2023-03,16.460260228876,-12.381250979777395,,,-12.0,0.38125097977739486,PASS
SBIN,2024-03,15.83441297482405,-13.729168991026642,,,-14.0,0.2708310089733583,PASS
SHREECEM,2013-06,18.530823181985973,28.811369509043928,26.11862643080125,30.416991426344502,29.0,0.1886304909560721,PASS
SHREECEM,2014-06,13.770778652668417,24.32195975503062,16.705582678836763,23.515479614278465,24.0,0.321959755030619,PASS
SHREECEM,2015-06,6.806199073334398,21.47307876657613,8.074298711144806,21.701921524301632,21.0,0.4730787665761298,PASS
SHREECEM,2017-03,15.580637654177332,29.24133116127531,17.394128345024683,27.95017239461684,29.0,0.2413311612753084,PASS
SHREECEM,2018-03,14.075053391640393,25.15000508491813,15.55580532763853,20.10569105691057,25.0,0.15000508491813136,PASS
SHREECEM,2019-03,8.084428514536041,22.277976901632815,10.495295212490953,22.422639089305758,22.0,0.2779769016328153,PASS
SHREECEM,2020-03,11.998756605533105,29.305253341622628,11.72450451818665,23.113699049954032,29.0,0.3052533416226275,PASS
SHREECEM,2021-03,17.234513274336283,30.169616519174042,15.17828148340586,23.20871390480513,30.0,0.16961651917404197,PASS
SHREECEM,2022-03,8.454363757495004,24.716855429713526,7.268041237113403,18.939200571749453,25.0,0.2831445702864741,PASS
SHREECEM,2023-03,13.270221823885278,16.580775263275825,12.711955355226442,13.857029165301249,17.0,0.4192247367241748,PASS
SHREECEM,2024-03,8.445007553238145,22.01647093221578,8.370767521615225,20.206628203408023,22.0,0.016470932215778333,PASS
SHRIRAMFIN,2013-03,20.873163076045085,31.088600370951635,19.937312619242302,5.350653177487477,31.0,0.0886003709516352,PASS
SHRIRAMFIN,2014-03,16.021708352996697,23.58423784804153,15.957696827262044,4.240560033941451,24.0,0.41576215195847155,PASS
SHRIRAMFIN,2015-03,11.201917838073443,18.426501035196686,11.094323332613858,3.0217472882900593,18.0,0.4265010351966865,PASS
SHRIRAMFIN,2016-03,11.429674679023073,17.607877208224732,11.635220125786164,3.0417236433979253,18.0,0.3921227917752681,PASS
SHRIRAMFIN,2017-03,11.611483078051913,18.08676511052004,11.17190257677374,3.0615413277029124,18.0,0.08676511052004088,PASS
SHRIRAMFIN,2018-03,18.878684639312695,28.181010220708043,18.619430241051862,3.9709458260715293,28.0,0.18101022070804262,PASS
SHRIRAMFIN,2019-03,16.580844490216272,24.465756951596294,16.13731754682704,3.6591353235076096,24.0,0.46575695159629404,PASS
SHRIRAMFIN,2020-03,15.168166173540246,21.526477869693856,13.84632344835189,3.1583050577176928,22.0,0.47352213030614365,PASS
SHRIRAMFIN,2021-03,14.343932958328551,19.527034783606933,11.50711424229866,2.652362723466627,20.0,0.4729652163930673,PASS
SHRIRAMFIN,2022-03,14.131394443001819,19.03921059465074,10.427284920482851,2.601088398691651,19.0,0.03921059465073995,PASS
SHRIRAMFIN,2023-03,19.742883379247015,28.856749311294767,13.835263835263836,4.236113117074439,29.0,0.1432506887052334,PASS
SHRIRAMFIN,2024-03,20.333626470264925,28.918874354182698,15.116350338120824,4.304889074344531,29.0,0.08112564581730197,PASS
SIEMENS,2011-09,7.26056043496445,9.795064826432455,22.746331236897273,30.686582809224316,10.0,0.2049351735675451,PASS
SIEMENS,2014-09,5.6471249297621275,1.1144409065368046,13.782857142857145,2.7199999999999998,1.0,0.11444090653680461,PASS
SIEMENS,2015-09,11.114266780270757,9.448073463978037,22.94313074066836,19.40879035394788,9.0,0.44807346397803727,PASS
SIEMENS,2016-09,26.889360524130296,9.421426594075852,42.83404380420402,14.953134153485648,9.0,0.4214265940758519,PASS
SIEMENS,2017-09,10.275643922277451,9.543605964753727,14.785435630689205,13.732119635890767,10.0,0.456394035246273,PASS
SIEMENS,2018-09,7.041813208284486,10.371238765142634,10.85672972647307,15.98987829859019,10.0,0.37123876514263365,PASS
SIEMENS,2019-09,8.399571996331396,11.38795475389789,12.144988396507902,16.465907835119904,11.0,0.38795475389789047,PASS
SIEMENS,2020-09,7.7317514578725115,10.08445606273879,8.1015592077539,10.566793088916983,10.0,0.08445606273878958,PASS
SIEMENS,2021-09,8.25125018942264,11.001666919230187,10.52478979414323,14.027630180658873,11.0,0.001666919230187247,PASS
SIEMENS,2022-09,9.561283926137069,11.525591770975337,13.290267011197244,15.773405698778834,12.0,0.47440822902466273,PASS
SIEMENS,2023-09,10.03375268487266,12.718625345197914,14.991976770841292,18.752827627808777,13.0,0.2813746548020859,PASS
SIEMENS,2024-09,12.221223021582734,13.956834532374101,17.698769290877124,19.85162445638271,14.0,0.04316546762589901,PASS
SUNPHARMA,2013-03,31.165214266463032,42.979067469230074,23.142094729819878,31.37049180327869,43.0,0.02093253076992596,PASS
SUNPHARMA,2014-03,24.12313432835821,43.55099502487562,20.939271255060728,33.21160959878593,44.0,0.44900497512438164,PASS
SUNPHARMA,2015-03,19.99123831775701,28.818633177570092,21.358920352601608,22.792631518161343,29.0,0.18136682242990787,PASS
SUNPHARMA,2016-03,19.861691297784954,28.693790149892934,17.154291604766094,19.705882352941178,29.0,0.3062098501070665,PASS
